Data as of,Start Date,End Date,State,Sex,Age group,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths",Footnote
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Indiana,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,All Sexes,All Ages,5066,36819,3526,1729,96,6957,
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,All Ages,2628,18667,1918,977,38,3605,
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,Under 1 year,0,75,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,0-17 years,0,165,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,1-4 years,0,20,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,5-14 years,0,34,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,15-24 years,0,214,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,18-29 years,,331,,,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,25-34 years,,347,,,0,13,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,30-49 years,58,1066,45,22,0,81,
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,35-44 years,30,496,20,,0,41,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,45-54 years,81,997,70,39,,113,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,50-64 years,319,3152,254,135,,442,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,55-64 years,262,2531,205,108,,362,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,65-74 years,498,3975,411,202,10,717,
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,75-84 years,788,4698,558,288,11,1068,
02/03/2021,01/01/2020,01/30/2021,Iowa,Male,85 years and over,961,5280,640,329,,1281,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,All Ages,2438,18151,1608,752,58,3352,
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,Under 1 year,,63,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,0-17 years,,106,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,1-4 years,,10,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,5-14 years,0,19,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,15-24 years,,72,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,18-29 years,,116,,,0,10,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,25-34 years,11,139,11,,,16,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,30-49 years,36,554,29,14,,52,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,35-44 years,11,260,10,,0,19,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,45-54 years,45,583,42,22,,66,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,50-64 years,168,1896,155,68,,262,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,55-64 years,142,1526,126,54,,220,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,65-74 years,331,2830,275,139,13,480,
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,75-84 years,640,4302,427,198,12,881,
02/03/2021,01/01/2020,01/30/2021,Iowa,Female,85 years and over,1254,8347,712,329,25,1662,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Iowa,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,All Sexes,All Ages,4057,33083,3212,1706,122,5682,
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,All Ages,2179,17239,1790,985,57,3038,
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,Under 1 year,0,108,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,0-17 years,0,191,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,1-4 years,0,14,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,5-14 years,0,33,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,15-24 years,,285,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,18-29 years,,456,,,,14,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,25-34 years,13,438,11,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,30-49 years,83,1183,61,26,,122,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,35-44 years,32,557,28,10,,51,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,45-54 years,88,964,60,34,,116,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,50-64 years,271,3018,252,144,11,390,
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,55-64 years,225,2449,218,125,11,329,
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,65-74 years,446,3754,414,213,11,657,
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,75-84 years,693,4231,541,339,19,912,
02/03/2021,01/01/2020,01/30/2021,Kansas,Male,85 years and over,677,4406,508,258,11,938,
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,All Ages,1878,15843,1422,721,65,2644,
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,Under 1 year,0,83,0,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,0-17 years,,133,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,1-4 years,0,10,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,5-14 years,,22,,0,,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,15-24 years,,83,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,18-29 years,,126,,,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,25-34 years,,159,,,,11,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,30-49 years,38,644,31,11,,63,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,35-44 years,18,313,17,,0,29,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,45-54 years,46,604,46,20,,77,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,50-64 years,160,1937,163,77,11,257,
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,55-64 years,130,1566,128,62,10,206,
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,65-74 years,300,2643,276,135,12,453,
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,75-84 years,483,3734,375,209,19,668,
02/03/2021,01/01/2020,01/30/2021,Kansas,Female,85 years and over,890,6626,574,288,16,1192,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,All Ages,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,Under 1 year,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,0-17 years,0,,0,0,0,0,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,1-4 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,5-14 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,15-24 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,18-29 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,25-34 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,30-49 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,35-44 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,45-54 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,50-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,55-64 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,65-74 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,75-84 years,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kansas,Unknown,85 years and over,0,0,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kentucky,All Sexes,All Ages,4938,56962,6157,2349,145,8886,
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,All Ages,2412,29592,3277,1270,69,4486,
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,Under 1 year,,153,0,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,0-17 years,,293,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,1-4 years,0,26,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,5-14 years,0,44,0,0,0,0,
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,15-24 years,0,439,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,18-29 years,0,734,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,25-34 years,,856,18,,,22,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,30-49 years,68,2832,138,33,,177,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,35-44 years,34,1418,66,21,,80,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,45-54 years,84,2294,149,37,,202,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,50-64 years,338,6522,573,172,19,758,
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,55-64 years,283,5151,481,145,15,634,
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,65-74 years,653,6971,877,364,19,1183,
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,75-84 years,725,7035,986,407,15,1319,
02/03/2021,01/01/2020,01/30/2021,Kentucky,Male,85 years and over,627,5205,694,294,12,1039,
02/03/2021,01/01/2020,01/30/2021,Kentucky,Female,All Ages,2526,27369,2880,1079,76,4400,
02/03/2021,01/01/2020,01/30/2021,Kentucky,Female,Under 1 year,0,105,,0,0,,One or more data cells have counts between 1-9 and have been suppressed in accordance with NCHS confidentiality standards.
